id,compound_id,health_effect_id,"orig_health_effect_name","orig_compound_name","orig_citation","citation","citation_type","created_at","updated_at",creator_id,updater_id,source_id,"source_type"
9631,12221,1210,"Pesticide","DEMETHYLVESTITOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12221,"Compound"
9632,12222,1210,"Pesticide","FORMONONETIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12222,"Compound"
9633,12226,1210,"Pesticide","BIOCHANIN-A",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12226,"Compound"
9634,12228,1210,"Pesticide","DAIDZIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12228,"Compound"
9635,12255,1210,"Pesticide","8-HYDROXYGENISTEIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12255,"Compound"
9636,12269,1210,"Pesticide","ADENINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12269,"Compound"
9637,12286,1210,"Pesticide","GLYCEOLLIN-III",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12286,"Compound"
9638,12295,1210,"Pesticide","CURCUMIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12295,"Compound"
9639,12308,1210,"Pesticide","DEMETHYLMEDICARPIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12308,"Compound"
9640,12322,1210,"Pesticide","SINIGRIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12322,"Compound"
9641,12343,1210,"Pesticide","BRASSINOLIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12343,"Compound"
9642,12350,1210,"Pesticide","GLYCEOLLIN-II",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12350,"Compound"
9643,12354,1210,"Pesticide","DECANOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12354,"Compound"
9644,12360,1210,"Pesticide","PHYLLOQUINONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12360,"Compound"
9645,12365,1210,"Pesticide","BETA-SITOSTEROL",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12365,"Compound"
9646,12370,1210,"Pesticide","TOMATINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12370,"Compound"
9647,12374,1210,"Pesticide","GLYCINOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12374,"Compound"
9648,12376,1210,"Pesticide","CHAVICOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12376,"Compound"
9649,12378,1210,"Pesticide","PTEROSTILBENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12378,"Compound"
9650,12381,1210,"Pesticide","GLYCEOFURAN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12381,"Compound"
9651,12389,1210,"Pesticide","CIS-RESVERATROL",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12389,"Compound"
9652,12395,1210,"Pesticide","METHYL-CHAVICOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12395,"Compound"
9653,12398,1210,"Pesticide","ISOORIENTIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12398,"Compound"
9654,12401,1210,"Pesticide","LICOISOFLAVONE-A",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12401,"Compound"
9655,12403,1210,"Pesticide","PRUNETIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12403,"Compound"
9656,12414,1210,"Pesticide","CAPSAICIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12414,"Compound"
9657,12429,1210,"Pesticide","PELARGONIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12429,"Compound"
9658,12443,1210,"Pesticide","ALLYL-ISOTHIOCYANATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12443,"Compound"
9659,12448,1210,"Pesticide","ISOBORNYL-ACETATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12448,"Compound"
9660,12459,1210,"Pesticide","SALICYLALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12459,"Compound"
9661,12462,1210,"Pesticide","METHYL-SALICYLATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12462,"Compound"
9662,12463,1210,"Pesticide","PHASEOLIN|PHASEOLLIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12463,"Compound"
9663,12469,1210,"Pesticide","ALPHA-ELEOSTEARIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12469,"Compound"
9664,12477,1210,"Pesticide","8-METHOXY-PSORALEN|XANTHOTOXIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12477,"Compound"
9665,12503,1210,"Pesticide","ALPHA-SOLANINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12503,"Compound"
9666,12506,1210,"Pesticide","DEMISSINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12506,"Compound"
9667,12519,1210,"Pesticide","KIEVITONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12519,"Compound"
9668,12520,1210,"Pesticide","5-DEOXYKIEVITONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:56","2014-11-05 14:51:11",NULL,NULL,12520,"Compound"
9669,12527,1210,"Pesticide","PINITOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12527,"Compound"
9670,12577,1210,"Pesticide","SESELIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12577,"Compound"
9671,12578,1210,"Pesticide","ELLAGIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12578,"Compound"
9672,12592,1210,"Pesticide","DIMETHYL-AMINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12592,"Compound"
9673,12593,1210,"Pesticide","GLYCEOLLIN-IV",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12593,"Compound"
9674,12608,1210,"Pesticide","PSORALEN",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12608,"Compound"
9675,12609,1210,"Pesticide","BENZYL-THIOCYANATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12609,"Compound"
9676,12615,1210,"Pesticide","ERGOSTEROL",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12615,"Compound"
9677,12647,1210,"Pesticide","PIPERIDINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12647,"Compound"
9678,12664,1210,"Pesticide","ISOPIMPINELLIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12664,"Compound"
9679,12681,1210,"Pesticide","CYSTEINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:11",NULL,NULL,12681,"Compound"
9680,12708,1210,"Pesticide","SCOPOLETIN|SCOPOLETOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12708,"Compound"
9681,12727,1210,"Pesticide","MYRICETIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12727,"Compound"
9682,12729,1210,"Pesticide","MYRICITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12729,"Compound"
9683,12753,1210,"Pesticide","HORDENINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12753,"Compound"
9684,12804,1210,"Pesticide","FERULIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12804,"Compound"
9685,12807,1210,"Pesticide","FORMIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12807,"Compound"
9686,12841,1210,"Pesticide","DIPHENYL",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12841,"Compound"
9687,12846,1210,"Pesticide","BENZENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12846,"Compound"
9688,12847,1210,"Pesticide","BENZYL-BENZOATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12847,"Compound"
9689,12887,1210,"Pesticide","ANNUITHRIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12887,"Compound"
9690,12945,1210,"Pesticide","FABATIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,12945,"Compound"
9691,13258,1210,"Pesticide","LUTEOLIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13258,"Compound"
9692,13260,1210,"Pesticide","GINGERENONE-C",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13260,"Compound"
9693,13273,1210,"Pesticide","TOMATIDINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13273,"Compound"
9694,13277,1210,"Pesticide","THYMOQUINONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13277,"Compound"
9695,13403,1210,"Pesticide","SELENIUM",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13403,"Compound"
9696,13412,1210,"Pesticide","VERBASCOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13412,"Compound"
9697,13483,1210,"Pesticide","2-VINYL-4H-1,3-DITHIIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13483,"Compound"
9698,13570,1210,"Pesticide","LIMONENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13570,"Compound"
9699,13576,1210,"Pesticide","PIPERITONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13576,"Compound"
9700,13577,1210,"Pesticide","BORNEOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13577,"Compound"
9701,13578,1210,"Pesticide","NERAL",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13578,"Compound"
9702,13644,1210,"Pesticide","LUPEOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13644,"Compound"
9703,13705,1210,"Pesticide","GERANIAL",NULL,"DUKE","DATABASE","2012-04-10 14:20:57","2014-11-05 14:51:12",NULL,NULL,13705,"Compound"
9704,13713,1210,"Pesticide","DELTA-CADINENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,13713,"Compound"
9705,13724,1210,"Pesticide","CITRAL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,13724,"Compound"
9706,13795,1210,"Pesticide","GERANIOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,13795,"Compound"
9707,13865,1210,"Pesticide","EMODIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,13865,"Compound"
9708,13882,1210,"Pesticide","PHLOROGLUCINOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,13882,"Compound"
9709,13913,1210,"Pesticide","MYRTENAL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,13913,"Compound"
9710,13947,1210,"Pesticide","SOLASODINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,13947,"Compound"
9711,14081,1210,"Pesticide","GINGERENONE-A",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14081,"Compound"
9712,14082,1210,"Pesticide","ISOGINGERENONE-B",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14082,"Compound"
9713,14083,1210,"Pesticide","GINGERENONE-B",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14083,"Compound"
9714,14118,1210,"Pesticide","DIPENTENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14118,"Compound"
9715,14283,1210,"Pesticide","LUTEOLIN-7-GLUCOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14283,"Compound"
9716,14288,1210,"Pesticide","RISHITIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14288,"Compound"
9717,14297,1210,"Pesticide","JASMONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14297,"Compound"
9718,14300,1210,"Pesticide","D-LIMONENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14300,"Compound"
9719,14301,1210,"Pesticide","PULEGONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14301,"Compound"
9720,14316,1210,"Pesticide","DAMMARADIENOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14316,"Compound"
9721,14318,1210,"Pesticide","AR-TURMERONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14318,"Compound"
9722,14327,1210,"Pesticide","DELTA-3-CARENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14327,"Compound"
9723,14360,1210,"Pesticide","GUAIOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14360,"Compound"
9724,14369,1210,"Pesticide","ALPHA-PINENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14369,"Compound"
9725,14375,1210,"Pesticide","SOLAVETIVONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14375,"Compound"
9726,14376,1210,"Pesticide","URSOLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14376,"Compound"
9727,14381,1210,"Pesticide","NEROLIDOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14381,"Compound"
9728,14419,1210,"Pesticide","ALPHA-TERPINEOL|TERPINEOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14419,"Compound"
9729,14477,1210,"Pesticide","ISOPINOCAMPHONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14477,"Compound"
9730,14489,1210,"Pesticide","HCN",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14489,"Compound"
9731,14493,1210,"Pesticide","CITRONELLOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14493,"Compound"
9732,14501,1210,"Pesticide","GRAMINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14501,"Compound"
9733,14502,1210,"Pesticide","(-)-MENTHOL|MENTHOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14502,"Compound"
9734,14506,1210,"Pesticide","ASCARIDOLE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14506,"Compound"
9735,14515,1210,"Pesticide","CARVACROL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14515,"Compound"
9736,14517,1210,"Pesticide","NOMILIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14517,"Compound"
9737,14518,1210,"Pesticide","FARNESAL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14518,"Compound"
9738,14547,1210,"Pesticide","COSTIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14547,"Compound"
9739,14591,1210,"Pesticide","(-)-BORNEOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14591,"Compound"
9740,14594,1210,"Pesticide","AUBERGENONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14594,"Compound"
9741,14595,1210,"Pesticide","LACTUPICRIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14595,"Compound"
9742,14602,1210,"Pesticide","D-CARVONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14602,"Compound"
9743,14604,1210,"Pesticide","4-TERPINEOL|TERPINEN-4-OL",NULL,"DUKE","DATABASE","2012-04-10 14:20:58","2014-11-05 14:51:12",NULL,NULL,14604,"Compound"
9744,14617,1210,"Pesticide","CARVONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14617,"Compound"
9745,14619,1210,"Pesticide","1,8-CINEOLE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14619,"Compound"
9746,14620,1210,"Pesticide","CITRONELLAL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14620,"Compound"
9747,14632,1210,"Pesticide","ALPHA-PHELLANDRENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14632,"Compound"
9748,14640,1210,"Pesticide","OBACUNONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14640,"Compound"
9749,14657,1210,"Pesticide","MYRISTICIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14657,"Compound"
9750,14664,1210,"Pesticide","BENZALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14664,"Compound"
9751,14700,1210,"Pesticide","CEDROL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14700,"Compound"
9752,14706,1210,"Pesticide","TRANS-BETA-FARNESENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14706,"Compound"
9753,14718,1210,"Pesticide","LIMONIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14718,"Compound"
9754,14798,1210,"Pesticide","THYMOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14798,"Compound"
9755,14799,1210,"Pesticide","THYMYL-ACETATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14799,"Compound"
9756,14815,1210,"Pesticide","CAPSIDIOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14815,"Compound"
9757,14817,1210,"Pesticide","CARNOSOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14817,"Compound"
9758,14827,1210,"Pesticide","PHYSCION",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14827,"Compound"
9759,14885,1210,"Pesticide","CYCLOEUCALENOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14885,"Compound"
9760,14894,1210,"Pesticide","FARNESOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14894,"Compound"
9761,14898,1210,"Pesticide","FARNESENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14898,"Compound"
9762,14908,1210,"Pesticide","SALVIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14908,"Compound"
9763,14926,1210,"Pesticide","PERILLYL-ALCOHOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14926,"Compound"
9764,14929,1210,"Pesticide","MENTHOFURAN",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14929,"Compound"
9765,14943,1210,"Pesticide","LINALOOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14943,"Compound"
9766,14948,1210,"Pesticide","NEROL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14948,"Compound"
9767,14949,1210,"Pesticide","NERYL-ACETATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14949,"Compound"
9768,14963,1210,"Pesticide","3-ISOTHUJONE|BETA-THUJONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14963,"Compound"
9769,14965,1210,"Pesticide","ALPHA-THUJONE|THUJONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14965,"Compound"
9770,14978,1210,"Pesticide","PINOCAMPHONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,14978,"Compound"
9771,15019,1210,"Pesticide","BETA-SESQUIPHELLANDRENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,15019,"Compound"
9772,15020,1210,"Pesticide","ZINGIBERENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,15020,"Compound"
9773,15345,1210,"Pesticide","ALPHA-CADINOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,15345,"Compound"
9774,15367,1210,"Pesticide","CHAMAZULENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,15367,"Compound"
9775,15388,1210,"Pesticide","CUMAMBRIN-B",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,15388,"Compound"
9776,15392,1210,"Pesticide","ALLYL-SULFIDE|DIALLYL-SULFIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,15392,"Compound"
9777,15468,1210,"Pesticide","BETA-PINENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,15468,"Compound"
9778,15470,1210,"Pesticide","AUCUBIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,15470,"Compound"
9779,15473,1210,"Pesticide","BETA-IONONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:59","2014-11-05 14:51:12",NULL,NULL,15473,"Compound"
9780,15475,1210,"Pesticide","XANTHOPHYLL",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15475,"Compound"
9781,15499,1210,"Pesticide","TETRAMETHYL-PYRAZINE",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15499,"Compound"
9782,15501,1210,"Pesticide","CONIFERIN",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15501,"Compound"
9783,15507,1210,"Pesticide","CYCLOARTENOL",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15507,"Compound"
9784,15511,1210,"Pesticide","LUTEONE",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15511,"Compound"
9785,15539,1210,"Pesticide","CHRYSIN",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15539,"Compound"
9786,15556,1210,"Pesticide","SINENSETIN",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15556,"Compound"
9787,15565,1210,"Pesticide","AROMADENDRENE",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15565,"Compound"
9788,15622,1210,"Pesticide","COSTUNOLIDE",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15622,"Compound"
9789,15632,1210,"Pesticide","ARGOPHYLLIN-B",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15632,"Compound"
9790,15735,1210,"Pesticide","CARYOPHYLLENE-EPOXIDE|CARYOPHYLLENE-OXIDE",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15735,"Compound"
9791,15740,1210,"Pesticide","CARYOPHYLLENE",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15740,"Compound"
9792,15780,1210,"Pesticide","SCLAREOL",NULL,"DUKE","DATABASE","2012-04-10 14:21:00","2014-11-05 14:51:12",NULL,NULL,15780,"Compound"
