id,"external_id","annotations",compound_id,creator_id,updater_id,"created_at","updated_at"
3352,"LMPR01090018","Retinoids
",24007,NULL,NULL,"2015-02-24 23:06:35","2015-02-24 23:06:35"
3353,"LMST03010040","Vitamin D2 and derivatives
",24008,NULL,NULL,"2015-02-24 23:06:36","2015-02-24 23:06:36"
3354,"LMST03010051","Vitamin D2 and derivatives
",24010,NULL,NULL,"2015-02-24 23:06:36","2015-02-24 23:06:36"
3355,"CHEBI:30164","myo-inositol pentakisphosphate
",24012,NULL,NULL,"2015-02-24 23:06:37","2015-02-24 23:06:37"
3356,"DIHYDROXYPHENYLGLYCOLALDEHYDE","a small molecule
",24018,NULL,NULL,"2015-02-24 23:06:39","2015-02-24 23:06:39"
3357,"LMFA03060093","Hydroxy/hydroperoxyeicosatetraenoic acids
",24020,NULL,NULL,"2015-02-24 23:06:40","2015-02-24 23:06:40"
3358,"CHEBI:50619","gamma-glutamylalanine
",24023,NULL,NULL,"2015-02-24 23:06:41","2015-02-24 23:06:41"
3359,"CHEBI:64136","phenols
monohydroxybenzoic acid
",24024,NULL,NULL,"2015-02-24 23:06:41","2015-02-24 23:06:41"
3360,"C16677","Retinoids
",24025,NULL,NULL,"2015-02-24 23:06:42","2015-02-24 23:06:42"
3361,"CHEBI:34477","3-oxo steroid
17beta-hydroxy steroid
6beta-hydroxy steroid
androstanoid
",24027,NULL,NULL,"2015-02-24 23:06:42","2015-02-24 23:06:42"
3362,"LMST02020054","C19 steroids (androgens) and derivatives
",24027,NULL,NULL,"2015-02-24 23:06:42","2015-02-24 23:06:42"
3363,"CHEBI:75108","omega-6 fatty acid
octadecadienoic acid
",24031,NULL,NULL,"2015-02-24 23:06:43","2015-02-24 23:06:43"
3364,"LMFA01030123","Unsaturated fatty acids
",24031,NULL,NULL,"2015-02-24 23:06:43","2015-02-24 23:06:43"
3365,"CHEBI:18252","3beta-sterol
",24032,NULL,NULL,"2015-02-24 23:06:43","2015-02-24 23:06:43"
3366,"C05437","Cholesterol and derivatives
",24032,NULL,NULL,"2015-02-24 23:06:43","2015-02-24 23:06:43"
3367,"LMST01010066","Cholesterol and derivatives
",24032,NULL,NULL,"2015-02-24 23:06:43","2015-02-24 23:06:43"
3368,"CHEBI:49268","delta-amino acid
2-oxo monocarboxylic acid
",24033,NULL,NULL,"2015-02-24 23:06:44","2015-02-24 23:06:44"
3369,"C01110","Oxo fatty acids
",24033,NULL,NULL,"2015-02-24 23:06:44","2015-02-24 23:06:44"
3370,"LMFA01060169","Oxo fatty acids
",24033,NULL,NULL,"2015-02-24 23:06:44","2015-02-24 23:06:44"
3371,"CHEBI:28413","1-(phosphoribosyl)imidazole
aminoimidazole
imidazole-4-carboxylic acid
",24034,NULL,NULL,"2015-02-24 23:06:45","2015-02-24 23:06:45"
3372,"CHEBI:37946","aryl sulfate
",24035,NULL,NULL,"2015-02-24 23:06:46","2015-02-24 23:06:46"
3373,"CHEBI:18431","triol
7alpha-hydroxy steroid
26-hydroxy steroid
oxysterol
",24038,NULL,NULL,"2015-02-24 23:06:46","2015-02-24 23:06:46"
3374,"C06341","Cholesterol and derivatives
",24038,NULL,NULL,"2015-02-24 23:06:46","2015-02-24 23:06:46"
3375,"LMST04030081","C27 bile acids, alcohols, and derivatives
",24038,NULL,NULL,"2015-02-24 23:06:47","2015-02-24 23:06:47"
3376,"LMST01010211","Cholesterol and derivatives
",24039,NULL,NULL,"2015-02-24 23:06:47","2015-02-24 23:06:47"
3377,"C16678","Retinoids
",24040,NULL,NULL,"2015-02-24 23:06:48","2015-02-24 23:06:48"
3378,"LMPR01090026","Retinoids
",24040,NULL,NULL,"2015-02-24 23:06:48","2015-02-24 23:06:48"
3379,"CHEBI:55329","omega-hydroxy fatty acid anion
",24045,NULL,NULL,"2015-02-24 23:06:49","2015-02-24 23:06:49"
3380,"16-HYDROXYPALMITATE","a &omega;-hydroxy fatty acid
",24045,NULL,NULL,"2015-02-24 23:06:49","2015-02-24 23:06:49"
3381,"CHEBI:35374","mannose phosphate
",24055,NULL,NULL,"2015-02-24 23:06:50","2015-02-24 23:06:50"
3382,"CHEBI:16508","muconic acid
",24056,NULL,NULL,"2015-02-24 23:06:51","2015-02-24 23:06:51"
3383,"LMFA01170077","Dicarboxylic acids
",24056,NULL,NULL,"2015-02-24 23:06:51","2015-02-24 23:06:51"
3384,"CHEBI:16717","tricarboxylic acid
",24067,NULL,NULL,"2015-02-24 23:06:54","2015-02-24 23:06:54"
3385,"CHEBI:63799","ureas
benzyl alcohols
sulfonamide
",24076,NULL,NULL,"2015-02-24 23:06:58","2015-02-24 23:06:58"
3386,"CHEBI:40673","L-alpha-amino acid
2-amino-3-oxobutanoic acid
",24078,NULL,NULL,"2015-02-24 23:06:59","2015-02-24 23:06:59"
3387,"C03508","Oxo fatty acids
",24078,NULL,NULL,"2015-02-24 23:06:59","2015-02-24 23:06:59"
3388,"LMFA01060172","Oxo fatty acids
",24078,NULL,NULL,"2015-02-24 23:06:59","2015-02-24 23:06:59"
3389,"CHEBI:16878","glutamic acid derivative
",24080,NULL,NULL,"2015-02-24 23:06:59","2015-02-24 23:06:59"
3390,"CHEBI:17167","lactaldehyde
",24081,NULL,NULL,"2015-02-24 23:07:00","2015-02-24 23:07:00"
3391,"CHEBI:64868","saturated fatty acyl-CoA(4-)
",24082,NULL,NULL,"2015-02-24 23:07:01","2015-02-24 23:07:01"
3392,"CHEBI:27491","leukotriene
",24088,NULL,NULL,"2015-02-24 23:07:02","2015-02-24 23:07:02"
3393,"C06462","Leukotrienes
",24088,NULL,NULL,"2015-02-24 23:07:02","2015-02-24 23:07:02"
3394,"LMFA03020009","Leukotrienes
",24088,NULL,NULL,"2015-02-24 23:07:02","2015-02-24 23:07:02"
3395,"CHEBI:52897","quaternary ammonium ion
phosphocholines
phosphosphingolipid
",24095,NULL,NULL,"2015-02-24 23:07:03","2015-02-24 23:07:03"
3396,"C03640","Lysosphingomyelins and lysoglycosphingolipids
",24095,NULL,NULL,"2015-02-24 23:07:03","2015-02-24 23:07:03"
3397,"CHEBI:15634","dihydrofolic acids
",24098,NULL,NULL,"2015-02-24 23:07:05","2015-02-24 23:07:05"
3398,"CHEBI:16319","glutamic semialdehyde
",24101,NULL,NULL,"2015-02-24 23:07:05","2015-02-24 23:07:05"
3399,"CHEBI:35422","aryl sulfate
",24102,NULL,NULL,"2015-02-24 23:07:06","2015-02-24 23:07:06"
3400,"CHEBI:74397","long-chain fatty acyl-CoA
",24104,NULL,NULL,"2015-02-24 23:07:08","2015-02-24 23:07:08"
3401,"CHEBI:15537","acyl-CoA
",24108,NULL,NULL,"2015-02-24 23:07:11","2015-02-24 23:07:11"
3402,"LMFA07050007","Fatty acyl CoAs
",24121,NULL,NULL,"2015-02-24 23:07:14","2015-02-24 23:07:14"
3403,"CHEBI:34665","isoquinolines
carboxamidine
",24130,NULL,NULL,"2015-02-24 23:07:18","2015-02-24 23:07:18"
3404,"CHEBI:28806","purine 2'-deoxyribonucleoside 5'-monophosphate
deoxyinosine phosphate
",24132,NULL,NULL,"2015-02-24 23:07:19","2015-02-24 23:07:19"
3405,"CHEBI:74767","dipeptide
",24191,NULL,NULL,"2015-02-24 23:07:29","2015-02-24 23:07:29"
3406,"CHEBI:46372","ubiquinones
",24199,NULL,NULL,"2015-02-24 23:07:31","2015-02-24 23:07:31"
3407,"C00399","Ubiquinones
",24199,NULL,NULL,"2015-02-24 23:07:31","2015-02-24 23:07:31"
3408,"LMST01020004","Steryl esters
",24204,NULL,NULL,"2015-02-24 23:07:32","2015-02-24 23:07:32"
3409,"CHEBI:82751","organic molecular entity
",24205,NULL,NULL,"2015-02-24 23:07:32","2015-02-24 23:07:32"
3410,"LMST01020014","Steryl esters
",24205,NULL,NULL,"2015-02-24 23:07:32","2015-02-24 23:07:32"
3411,"CHEBI:18093","4,5-dihydrocortisone
",24225,NULL,NULL,"2015-02-24 23:07:42","2015-02-24 23:07:42"
3412,"C05469","C21 steroids (gluco/mineralocorticoids, progestogens) and derivatives
",24225,NULL,NULL,"2015-02-24 23:07:42","2015-02-24 23:07:42"
3413,"LMST02030095","C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",24225,NULL,NULL,"2015-02-24 23:07:42","2015-02-24 23:07:42"
3414,"CHEBI:27832","17alpha-hydroxy steroid
3beta-hydroxy steroid
21-hydroxy steroid
",24228,NULL,NULL,"2015-02-24 23:07:43","2015-02-24 23:07:43"
3415,"LMST02030141","C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",24228,NULL,NULL,"2015-02-24 23:07:43","2015-02-24 23:07:43"
3416,"C05504","C18 steroids (estrogens) and derivatives
Glucuronides
",24232,NULL,NULL,"2015-02-24 23:07:45","2015-02-24 23:07:45"
3417,"LMST05010008","Glucuronides
",24232,NULL,NULL,"2015-02-24 23:07:45","2015-02-24 23:07:45"
3418,"C05293","C19 steroids (androgens) and derivatives
",24235,NULL,NULL,"2015-02-24 23:07:47","2015-02-24 23:07:47"
3419,"LMST02020069","C19 steroids (androgens) and derivatives
",24235,NULL,NULL,"2015-02-24 23:07:47","2015-02-24 23:07:47"
3420,"CHEBI:27768","3-oxo steroid
7alpha-hydroxy steroid
17-oxo steroid
androstanoid
",24236,NULL,NULL,"2015-02-24 23:07:47","2015-02-24 23:07:47"
3421,"C05296","C19 steroids (androgens) and derivatives
",24236,NULL,NULL,"2015-02-24 23:07:47","2015-02-24 23:07:47"
3422,"LMST02020071","C19 steroids (androgens) and derivatives
",24236,NULL,NULL,"2015-02-24 23:07:48","2015-02-24 23:07:48"
3423,"CHEBI:27406","quinone
indoledione
",24240,NULL,NULL,"2015-02-24 23:07:49","2015-02-24 23:07:49"
3424,"CPD-12373","an alkaloid
",24240,NULL,NULL,"2015-02-24 23:07:49","2015-02-24 23:07:49"
3425,"CHEBI:27791","uridine 5'-phosphate
pyrimidine ribonucleoside 5'-tetraphosphate
",24246,NULL,NULL,"2015-02-24 23:07:50","2015-02-24 23:07:50"
3426,"CHEBI:12350","D-fructofuranose 2-phosphate
",24249,NULL,NULL,"2015-02-24 23:07:51","2015-02-24 23:07:51"
3427,"CHEBI:27951","2-oxo monocarboxylic acid
3-hydroxy monocarboxylic acid
carboxyalkyl phosphate
oxoalkyl phosphate
hydroxyalkyl phosphate
",24250,NULL,NULL,"2015-02-24 23:07:52","2015-02-24 23:07:52"
3428,"CHEBI:18336","threonine derivative
O-phosphoamino acid
",24251,NULL,NULL,"2015-02-24 23:07:53","2015-02-24 23:07:53"
3429,"CHEBI:33199","terminal acetylenic compound
monounsaturated fatty acid
acetylenic fatty acid
short-chain fatty acid
",24253,NULL,NULL,"2015-02-24 23:07:54","2015-02-24 23:07:54"
3430,"CHEBI:27748","pyridine nucleoside
",24257,NULL,NULL,"2015-02-24 23:07:56","2015-02-24 23:07:56"
3431,"CHEBI:31116","monohydroxybenzoic acid
",24259,NULL,NULL,"2015-02-24 23:07:57","2015-02-24 23:07:57"
3432,"LMPR02010045","Ubiquinones
",24259,NULL,NULL,"2015-02-24 23:07:57","2015-02-24 23:07:57"
3433,"CHEBI:1109","phenols
",24260,NULL,NULL,"2015-02-24 23:07:57","2015-02-24 23:07:57"
3434,"LMPR02010042","Ubiquinones
",24260,NULL,NULL,"2015-02-24 23:07:57","2015-02-24 23:07:57"
3435,"CHEBI:929","aminopyrimidine
pyrimidone
N-glycosyl compound
ribose triphosphate
",24264,NULL,NULL,"2015-02-24 23:07:59","2015-02-24 23:07:59"
3436,"CHEBI:16244","amino-acid betaine
",24270,NULL,NULL,"2015-02-24 23:08:01","2015-02-24 23:08:01"
3437,"GAMMA-BUTYROBETAINE","an N-substituted amino acid
",24270,NULL,NULL,"2015-02-24 23:08:01","2015-02-24 23:08:01"
3438,"CHEBI:18416","cysteine derivative
",24273,NULL,NULL,"2015-02-24 23:08:03","2015-02-24 23:08:03"
3439,"CHEBI:9493","pentacyclic triterpenoid
",24274,NULL,NULL,"2015-02-24 23:08:03","2015-02-24 23:08:03"
3440,"C06083","Arborinane and stictane triterpenoids
Hopanes
",24274,NULL,NULL,"2015-02-24 23:08:03","2015-02-24 23:08:03"
3441,"LMPR0106210001","Arborinane and stictane triterpenoids
",24274,NULL,NULL,"2015-02-24 23:08:03","2015-02-24 23:08:03"
3442,"CHEBI:16608","3beta-sterol
",24277,NULL,NULL,"2015-02-24 23:08:04","2015-02-24 23:08:04"
3443,"LMST01010096","Cholesterol and derivatives
",24277,NULL,NULL,"2015-02-24 23:08:04","2015-02-24 23:08:04"
3444,"CHEBI:50586","3beta-sterol
",24279,NULL,NULL,"2015-02-24 23:08:05","2015-02-24 23:08:05"
3445,"C15777","Ergosterols and C24-methyl derivatives
",24279,NULL,NULL,"2015-02-24 23:08:05","2015-02-24 23:08:05"
3446,"C15783","Stigmasterols and C24-ethyl derivatives
",24281,NULL,NULL,"2015-02-24 23:08:05","2015-02-24 23:08:05"
3447,"CHEBI:18409","2-acetyllactic acid
",24283,NULL,NULL,"2015-02-24 23:08:06","2015-02-24 23:08:06"
3448,"CPD-941","a small molecule
",24288,NULL,NULL,"2015-02-24 23:08:09","2015-02-24 23:08:09"
3449,"CHEBI:28047","3alpha-hydroxy steroid
7alpha-hydroxy steroid
",24303,NULL,NULL,"2015-02-24 23:08:13","2015-02-24 23:08:13"
3450,"C05452","C27 bile acids, alcohols, and derivatives
",24303,NULL,NULL,"2015-02-24 23:08:13","2015-02-24 23:08:13"
3451,"LMST04030109","C27 bile acids, alcohols, and derivatives
",24303,NULL,NULL,"2015-02-24 23:08:13","2015-02-24 23:08:13"
3452,"LMGL02010009","Diacylglycerols
",24455,NULL,NULL,"2015-02-24 23:09:47","2015-02-24 23:09:47"
3453,"CHEBI:75466","1,2-diacyl-sn-glycerol
1-palmitoyl-2-oleoylglycerol
",24459,NULL,NULL,"2015-02-24 23:09:51","2015-02-24 23:09:51"
3454,"C13861","Diacylglycerols
",24459,NULL,NULL,"2015-02-24 23:09:51","2015-02-24 23:09:51"
3455,"LMGL02010006","Diacylglycerols
",24459,NULL,NULL,"2015-02-24 23:09:51","2015-02-24 23:09:51"
3456,"CHEBI:75468","1,2-diacyl-sn-glycerol
1-stearoyl-2-oleoylglycerol
",24517,NULL,NULL,"2015-02-24 23:10:40","2015-02-24 23:10:40"
3457,"LMGL02010043","Diacylglycerols
",24517,NULL,NULL,"2015-02-24 23:10:40","2015-02-24 23:10:40"
3458,"CHEBI:77097","1,2-diacyl-sn-glycerol
",24518,NULL,NULL,"2015-02-24 23:10:41","2015-02-24 23:10:41"
3459,"LMGL02010050","Diacylglycerols
",24518,NULL,NULL,"2015-02-24 23:10:41","2015-02-24 23:10:41"
3460,"CHEBI:77129","1,2-diacyl-sn-glycerol
",24536,NULL,NULL,"2015-02-24 23:10:51","2015-02-24 23:10:51"
3461,"LMGL02010216","Diacylglycerols
",24536,NULL,NULL,"2015-02-24 23:10:51","2015-02-24 23:10:51"
3462,"CHEBI:78270","2-acyl-sn-glycero-3-phosphate
",25207,NULL,NULL,"2015-02-24 23:41:55","2015-02-24 23:41:55"
3463,"LMGP10050014","Monoacylglycerophosphates
",25207,NULL,NULL,"2015-02-24 23:41:55","2015-02-24 23:41:55"
3464,"CHEBI:74330","2-acyl-sn-glycero-3-phosphate
",25208,NULL,NULL,"2015-02-24 23:41:57","2015-02-24 23:41:57"
3465,"CHEBI:15799","1-acyl-sn-glycerol 3-phosphate
1-palmitoylglycerol 3-phosphate
",25209,NULL,NULL,"2015-02-24 23:41:58","2015-02-24 23:41:58"
3466,"LMGP10050006","Monoacylglycerophosphates
",25209,NULL,NULL,"2015-02-24 23:41:58","2015-02-24 23:41:58"
3467,"CHEBI:74850","1-acyl-sn-glycerol 3-phosphate
",25210,NULL,NULL,"2015-02-24 23:42:00","2015-02-24 23:42:00"
3468,"LMGP10050005","Monoacylglycerophosphates
",25210,NULL,NULL,"2015-02-24 23:42:00","2015-02-24 23:42:00"
3469,"CHEBI:62837","1-acyl-sn-glycerol 3-phosphate
",25211,NULL,NULL,"2015-02-24 23:42:01","2015-02-24 23:42:01"
3470,"LMGP10050008","Monoacylglycerophosphates
",25211,NULL,NULL,"2015-02-24 23:42:02","2015-02-24 23:42:02"
3471,"CHEBI:62834","1-acyl-sn-glycerol 3-phosphate
",25212,NULL,NULL,"2015-02-24 23:42:03","2015-02-24 23:42:03"
3472,"LMGP10050017","Monoacylglycerophosphates
",25212,NULL,NULL,"2015-02-24 23:42:03","2015-02-24 23:42:03"
3473,"LMGP10010007","Diacylglycerophosphates
",25213,NULL,NULL,"2015-02-24 23:42:04","2015-02-24 23:42:04"
3474,"CHEBI:64844","1,2-diacyl-sn-glycerol 3-phosphate
",25214,NULL,NULL,"2015-02-24 23:42:05","2015-02-24 23:42:05"
3475,"LMGP10010032","Diacylglycerophosphates
",25214,NULL,NULL,"2015-02-24 23:42:05","2015-02-24 23:42:05"
3476,"CHEBI:73259","1,2-diacyl-sn-glycerol 3-phosphate
",25215,NULL,NULL,"2015-02-24 23:42:06","2015-02-24 23:42:06"
3477,"LMGP10010023","Diacylglycerophosphates
",25215,NULL,NULL,"2015-02-24 23:42:06","2015-02-24 23:42:06"
3478,"CHEBI:77248","1-acyl-2-linoleoyl-sn-glycero-3-phosphate
",25216,NULL,NULL,"2015-02-24 23:42:08","2015-02-24 23:42:08"
3479,"LMGP10010036","Diacylglycerophosphates
",25216,NULL,NULL,"2015-02-24 23:42:08","2015-02-24 23:42:08"
3480,"CHEBI:75357","1,2-diacyl-sn-glycerol 3-phosphate
",25219,NULL,NULL,"2015-02-24 23:42:11","2015-02-24 23:42:11"
3481,"LMGP10010962","Diacylglycerophosphates
",25220,NULL,NULL,"2015-02-24 23:42:13","2015-02-24 23:42:13"
3482,"CHEBI:45240","1,2-diacyl-sn-glycero-3-phosphocholine(1+)
",25221,NULL,NULL,"2015-02-24 23:42:14","2015-02-24 23:42:14"
3483,"LMGP01010477","Diacylglycerophosphocholines
",25221,NULL,NULL,"2015-02-24 23:42:14","2015-02-24 23:42:14"
3484,"LMGP01011364","Diacylglycerophosphocholines
",25222,NULL,NULL,"2015-02-24 23:42:15","2015-02-24 23:42:15"
3485,"LMGP01010479","Diacylglycerophosphocholines
",25223,NULL,NULL,"2015-02-24 23:42:16","2015-02-24 23:42:16"
3486,"CHEBI:75062","phosphatidylcholine 30:0
",25224,NULL,NULL,"2015-02-24 23:42:17","2015-02-24 23:42:17"
3487,"LMGP01010481","Diacylglycerophosphocholines
",25224,NULL,NULL,"2015-02-24 23:42:17","2015-02-24 23:42:17"
3488,"LMGP01010485","Diacylglycerophosphocholines
",25225,NULL,NULL,"2015-02-24 23:42:19","2015-02-24 23:42:19"
3489,"LMGP01010488","Diacylglycerophosphocholines
",25226,NULL,NULL,"2015-02-24 23:42:20","2015-02-24 23:42:20"
3490,"CHEBI:73793","phosphatidylcholine 32:1
",25227,NULL,NULL,"2015-02-24 23:42:21","2015-02-24 23:42:21"
3491,"LMGP01010490","Diacylglycerophosphocholines
",25227,NULL,NULL,"2015-02-24 23:42:21","2015-02-24 23:42:21"
3492,"LMGP01010492","Diacylglycerophosphocholines
",25228,NULL,NULL,"2015-02-24 23:42:22","2015-02-24 23:42:22"
3493,"LMGP01011369","Diacylglycerophosphocholines
",25230,NULL,NULL,"2015-02-24 23:42:25","2015-02-24 23:42:25"
3494,"LMGP01010497","Diacylglycerophosphocholines
",25231,NULL,NULL,"2015-02-24 23:42:26","2015-02-24 23:42:26"
3495,"LMGP01010499","Diacylglycerophosphocholines
",25232,NULL,NULL,"2015-02-24 23:42:27","2015-02-24 23:42:27"
3496,"LMGP01010505","Diacylglycerophosphocholines
",25233,NULL,NULL,"2015-02-24 23:42:28","2015-02-24 23:42:28"
3497,"LMGP01011372","Diacylglycerophosphocholines
",25234,NULL,NULL,"2015-02-24 23:42:29","2015-02-24 23:42:29"
3498,"LMGP01011373","Diacylglycerophosphocholines
",25235,NULL,NULL,"2015-02-24 23:42:30","2015-02-24 23:42:30"
3499,"LMGP01012127","Diacylglycerophosphocholines
",25236,NULL,NULL,"2015-02-24 23:42:31","2015-02-24 23:42:31"
3500,"LMGP01011374","Diacylglycerophosphocholines
",25237,NULL,NULL,"2015-02-24 23:42:32","2015-02-24 23:42:32"
3501,"LMGP01010506","Diacylglycerophosphocholines
",25238,NULL,NULL,"2015-02-24 23:42:34","2015-02-24 23:42:34"
3502,"LMGP01012128","Diacylglycerophosphocholines
",25239,NULL,NULL,"2015-02-24 23:42:35","2015-02-24 23:42:35"
3503,"LMGP01010508","Diacylglycerophosphocholines
",25240,NULL,NULL,"2015-02-24 23:42:36","2015-02-24 23:42:36"
3504,"LMGP01010511","Diacylglycerophosphocholines
",25241,NULL,NULL,"2015-02-24 23:42:37","2015-02-24 23:42:37"
3505,"LMGP01012129","Diacylglycerophosphocholines
",25242,NULL,NULL,"2015-02-24 23:42:38","2015-02-24 23:42:38"
3506,"LMGP01011377","Diacylglycerophosphocholines
",25243,NULL,NULL,"2015-02-24 23:42:39","2015-02-24 23:42:39"
3507,"LMGP01012130","Diacylglycerophosphocholines
",25245,NULL,NULL,"2015-02-24 23:42:42","2015-02-24 23:42:42"
3508,"LMGP01010512","Diacylglycerophosphocholines
",25247,NULL,NULL,"2015-02-24 23:42:45","2015-02-24 23:42:45"
3509,"LMGP01010515","Diacylglycerophosphocholines
",25248,NULL,NULL,"2015-02-24 23:42:46","2015-02-24 23:42:46"
3510,"LMGP01010516","Diacylglycerophosphocholines
",25249,NULL,NULL,"2015-02-24 23:42:48","2015-02-24 23:42:48"
3511,"LMGP01011381","Diacylglycerophosphocholines
",25254,NULL,NULL,"2015-02-24 23:42:54","2015-02-24 23:42:54"
3512,"LMGP01010523","Diacylglycerophosphocholines
",25255,NULL,NULL,"2015-02-24 23:42:56","2015-02-24 23:42:56"
3513,"LMGP01011382","Diacylglycerophosphocholines
",25256,NULL,NULL,"2015-02-24 23:42:57","2015-02-24 23:42:57"
3514,"LMGP01011384","Diacylglycerophosphocholines
",25257,NULL,NULL,"2015-02-24 23:42:58","2015-02-24 23:42:58"
3515,"LMGP01011385","Diacylglycerophosphocholines
",25258,NULL,NULL,"2015-02-24 23:43:00","2015-02-24 23:43:00"
3516,"LMGP01011389","Diacylglycerophosphocholines
",25259,NULL,NULL,"2015-02-24 23:43:01","2015-02-24 23:43:01"
3517,"LMGP01011390","Diacylglycerophosphocholines
",25261,NULL,NULL,"2015-02-24 23:43:04","2015-02-24 23:43:04"
3518,"LMGP01011391","Diacylglycerophosphocholines
",25262,NULL,NULL,"2015-02-24 23:43:06","2015-02-24 23:43:06"
3519,"LMGP01011393","Diacylglycerophosphocholines
",25264,NULL,NULL,"2015-02-24 23:43:08","2015-02-24 23:43:08"
3520,"LMGP01011397","Diacylglycerophosphocholines
",25266,NULL,NULL,"2015-02-24 23:43:11","2015-02-24 23:43:11"
3521,"LMGP01011398","Diacylglycerophosphocholines
",25267,NULL,NULL,"2015-02-24 23:43:12","2015-02-24 23:43:12"
3522,"LMGP01011399","Diacylglycerophosphocholines
",25268,NULL,NULL,"2015-02-24 23:43:13","2015-02-24 23:43:13"
3523,"LMGP01012132","Diacylglycerophosphocholines
",25269,NULL,NULL,"2015-02-24 23:43:15","2015-02-24 23:43:15"
3524,"LMGP01011400","Diacylglycerophosphocholines
",25270,NULL,NULL,"2015-02-24 23:43:16","2015-02-24 23:43:16"
3525,"LMGP01011401","Diacylglycerophosphocholines
",25271,NULL,NULL,"2015-02-24 23:43:17","2015-02-24 23:43:17"
3526,"LMGP01011402","Diacylglycerophosphocholines
",25273,NULL,NULL,"2015-02-24 23:43:20","2015-02-24 23:43:20"
3527,"LMGP01011404","Diacylglycerophosphocholines
",25274,NULL,NULL,"2015-02-24 23:43:21","2015-02-24 23:43:21"
3528,"LMGP01012133","Diacylglycerophosphocholines
",25275,NULL,NULL,"2015-02-24 23:43:23","2015-02-24 23:43:23"
3529,"LMGP01011406","Diacylglycerophosphocholines
",25276,NULL,NULL,"2015-02-24 23:43:24","2015-02-24 23:43:24"
3530,"LMGP01011407","Diacylglycerophosphocholines
",25277,NULL,NULL,"2015-02-24 23:43:25","2015-02-24 23:43:25"
3531,"LMGP01012135","Diacylglycerophosphocholines
",25279,NULL,NULL,"2015-02-24 23:43:28","2015-02-24 23:43:28"
3532,"LMGP01011410","Diacylglycerophosphocholines
",25287,NULL,NULL,"2015-02-24 23:43:39","2015-02-24 23:43:39"
3533,"LMGP01011411","Diacylglycerophosphocholines
",25288,NULL,NULL,"2015-02-24 23:43:40","2015-02-24 23:43:40"
3534,"LMGP01010530","Diacylglycerophosphocholines
",25289,NULL,NULL,"2015-02-24 23:43:42","2015-02-24 23:43:42"
3535,"LMGP01010532","Diacylglycerophosphocholines
",25290,NULL,NULL,"2015-02-24 23:43:44","2015-02-24 23:43:44"
3536,"LMGP01010535","Diacylglycerophosphocholines
",25291,NULL,NULL,"2015-02-24 23:43:45","2015-02-24 23:43:45"
3537,"LMGP01010539","Diacylglycerophosphocholines
",25292,NULL,NULL,"2015-02-24 23:43:47","2015-02-24 23:43:47"
3538,"LMGP01010541","Diacylglycerophosphocholines
",25293,NULL,NULL,"2015-02-24 23:43:48","2015-02-24 23:43:48"
3539,"LMGP01011415","Diacylglycerophosphocholines
",25294,NULL,NULL,"2015-02-24 23:43:49","2015-02-24 23:43:49"
3540,"LMGP01010543","Diacylglycerophosphocholines
",25295,NULL,NULL,"2015-02-24 23:43:50","2015-02-24 23:43:50"
3541,"LMGP01011416","Diacylglycerophosphocholines
",25296,NULL,NULL,"2015-02-24 23:43:51","2015-02-24 23:43:51"
3542,"LMGP01011417","Diacylglycerophosphocholines
",25297,NULL,NULL,"2015-02-24 23:43:52","2015-02-24 23:43:52"
3543,"LMGP01011418","Diacylglycerophosphocholines
",25298,NULL,NULL,"2015-02-24 23:43:54","2015-02-24 23:43:54"
3544,"LMGP01011420","Diacylglycerophosphocholines
",25299,NULL,NULL,"2015-02-24 23:43:55","2015-02-24 23:43:55"
3545,"LMGP01011421","Diacylglycerophosphocholines
",25300,NULL,NULL,"2015-02-24 23:43:56","2015-02-24 23:43:56"
3546,"LMGP01011422","Diacylglycerophosphocholines
",25301,NULL,NULL,"2015-02-24 23:43:58","2015-02-24 23:43:58"
3547,"LMGP01011426","Diacylglycerophosphocholines
",25308,NULL,NULL,"2015-02-24 23:44:07","2015-02-24 23:44:07"
3548,"LMGP01011428","Diacylglycerophosphocholines
",25309,NULL,NULL,"2015-02-24 23:44:08","2015-02-24 23:44:08"
